scenario,runIndex,quoteId,dayNumber,routeSource,routeDestination,routeId,hotspotId,hotspotName,matchedBucket,priority,hotspotDistance,operatingHours,attemptedVisitStart,attemptedVisitEnd,finalDecision,exactRejectionReason,laterRetried,finallySelectedLater,duplicateAfterEarlierSelection
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,823,hotspot_823,unknown,0,7.63227740042676,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,327,Ooty,unknown,0,8.786550468564414,,09:35:00,11:05:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,675,hotspot_675,unknown,0,12.716608266153148,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,835,hotspot_835,unknown,0,16.844612256435802,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,334,Ooty,unknown,0,624.3427852198122,,00:37:00,01:37:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,329,Ooty,unknown,0,1738.9420168957831,,04:28:00,07:28:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,332,Ooty,unknown,0,10009.278674610998,,19:14:00,20:44:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,78,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station|Isha Yoga Foundation ",unknown,1,73.39399484456513,06:00:00 - 20:00:00,11:13:00,12:13:00,SELECTED,,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,541,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,2,65.82992656790249,06:00:00 - 19:00:00,12:46:00,13:46:00,DEFERRED,Rejected: deferred to next opening slot,true,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,345,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,2,77.43067791596889,09:00:00 - 18:30:00,13:05:00,14:05:00,SELECTED,,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,352,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,3,76.31699757312543,08:00:00 - 18:00:00,14:14:00,15:04:00,SELECTED,,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,760,"Coimbatore|Coimbatore, Railway Station|Coimbatore, International Airport",unknown,0,72.78812175309753,05:30:00 - 05:30:00,16:52:00,17:52:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,347,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,0,77.43067791596889,,15:13:00,15:58:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,350,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,0,77.43067791596889,10:00:00 - 16:00:00,15:13:00,17:13:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,353,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,0,77.43067791596889,10:00:00 - 19:00:00,15:13:00,16:43:00,SELECTED,,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,386,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,0,78.61813368614744,10:00:00 - 15:30:00,17:49:00,19:19:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,758,"Coimbatore|Coimbatore, Railway Station|Coimbatore, International Airport",unknown,0,78.8020111053104,10:00:00 - 14:00:00,18:27:00,20:27:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,541,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,2,65.82992656790249,06:00:00 - 19:00:00,19:22:00,20:22:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,5,Ooty,Coimbatore,1076,92,Ooty,unknown,0,1.137750537820195,09:15:00 - 18:30:00,21:12:00,22:42:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,78,hotspot_78,unknown,1,36.02585108971449,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,345,hotspot_345,unknown,2,1.6242834402677802,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,541,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,2,17.75784391161607,06:00:00 - 19:00:00,10:18:00,11:18:00,SELECTED,,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,352,hotspot_352,unknown,3,3.928846785390836,,11:18:00,11:18:00,REJECTED,Rejected: duplicate,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,752,hotspot_752,unknown,0,1.021728469941195,,11:18:00,11:18:00,REJECTED,Rejected: duplicate,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,757,"Coimbatore|Coimbatore, Railway Station|Coimbatore, International Airport",unknown,0,1.3712631881540116,10:00:00 - 23:00:00,12:37:00,14:37:00,SELECTED,,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,347,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,0,1.6242834402677802,,15:39:00,16:24:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,350,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,0,1.6242834402677802,10:00:00 - 16:00:00,15:39:00,17:39:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,353,hotspot_353,unknown,0,1.6242834402677802,,14:37:00,14:37:00,REJECTED,Rejected: duplicate,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,655,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,0,2.9093660469498674,10:00:00 - 16:00:00,15:39:00,16:39:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,540,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,0,9.47970170420344,,15:46:00,16:46:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,386,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,0,45.56539620340956,10:00:00 - 15:30:00,16:23:00,17:53:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,758,"Coimbatore|Coimbatore, Railway Station|Coimbatore, International Airport",unknown,0,45.974994192226816,10:00:00 - 14:00:00,15:46:00,17:46:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,760,"Coimbatore|Coimbatore, Railway Station|Coimbatore, International Airport",unknown,0,51.81601846316951,05:30:00 - 05:30:00,15:55:00,16:55:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
Karnataka-Bengaluru-Mysuru-Ooty,2,DVI202604203,6,Coimbatore,Coimbatore,1077,348,"Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station",unknown,0,90.60168598309025,00:00:00 - 23:59:59,17:06:00,21:06:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,198,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,1,33.1717025809112,00:00:00 - 23:59:59,04:30:00,16:30:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,201,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,2,20.65240166170549,05:00:00 - 21:00:00,16:49:00,17:49:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,204,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,3,21.436200837229666,,18:07:00,19:07:00,REJECTED,Rejected: closed at visit time,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,203,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,16.40711277135609,08:00:00 - 20:00:00,18:26:00,19:26:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,737,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,16.539190788867774,12:30:00 - 21:00:00,19:27:00,20:27:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,202,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,18.502076526007293,05:45:00 - 20:00:00,20:46:00,21:46:00,REJECTED,Rejected: closed at visit time,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,736,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,21.72674336087922,07:30:00 - 20:30:00,21:02:00,22:02:00,REJECTED,Rejected: closed at visit time,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,847,"Tirupati, Airport|Tirupati, Railway Station|Tirupati Bus Stop , Tata Nagar|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,29.725100433936543,08:30:00 - 16:30:00,20:48:00,22:48:00,REJECTED,Rejected: closed at visit time,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,848,"Tirupati, Airport|Tirupati, Railway Station|Tirupati Bus Stop , Tata Nagar|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,33.99482289922151,,20:59:00,21:59:00,REJECTED,Rejected: closed at visit time,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,200,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,34.514789544918926,06:00:00 - 18:00:00,21:00:00,00:00:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,199,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,35.395332196424455,,00:13:00,03:13:00,REJECTED,Rejected: closed at visit time,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,735,"Tirupati, Airport|Tirupati, Railway Station|Tirupati Bus Stop , Tata Nagar|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,35.62897573561811,00:00:00 - 18:00:00,00:22:00,01:22:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,738,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,40.36951687218769,09:00:00 - 17:00:00,09:00:00,11:00:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,1,Tirupati,Hyderabad,1078,384,"Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India",unknown,0,61.05585256236773,,12:01:00,13:01:00,REJECTED,Rejected: closed at visit time,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,4,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,1,8.22420424780745,05:30:00 - 20:00:00,10:00:00,11:00:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,11,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,2,4.805013734473065,06:00:00 - 19:00:00,11:14:00,12:14:00,DEFERRED,Rejected: deferred to next opening slot,true,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,5,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,3,5.304011701076871,00:00:00 - 23:59:59,11:13:00,12:13:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,294,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,4,6.425146984365288,10:00:00 - 17:30:00,12:18:00,13:03:00,DEFERRED,Rejected: deferred to next opening slot,true,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,6,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,5,1.7035019524062522,09:00:00 - 17:00:00,12:34:00,13:34:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,7,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,6,3.4512216411656285,09:30:00 - 17:00:00,13:53:00,14:53:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,10,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,6,14.970321114263815,09:00:00 - 17:30:00,15:11:00,17:11:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,8,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,7,8.2122031841074,06:00:00 - 20:00:00,17:47:00,18:47:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,292,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,18,15.173297692233543,09:00:00 - 17:30:00,19:24:00,21:24:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,303,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,3.326808423481233,06:00:00 - 00:00:00,19:09:00,01:09:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,294,hotspot_294,unknown,4,6.425146984365288,,20:08:00,20:08:00,REJECTED,Rejected: no remaining day window,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,2,Hyderabad,Hyderabad,1079,11,hotspot_11,unknown,2,4.805013734473065,,20:08:00,20:08:00,REJECTED,Rejected: no remaining day window,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,4,hotspot_4,unknown,1,8.22420424780745,,09:00:00,09:00:00,REJECTED,Rejected: duplicate,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,11,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,2,4.805013734473065,06:00:00 - 19:00:00,10:00:00,11:00:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,5,hotspot_5,unknown,3,5.304011701076871,,11:00:00,11:00:00,REJECTED,Rejected: duplicate,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,294,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,4,6.425146984365288,10:00:00 - 17:30:00,11:07:00,11:52:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,6,hotspot_6,unknown,5,1.7035019524062522,,11:52:00,11:52:00,REJECTED,Rejected: duplicate,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,7,hotspot_7,unknown,6,3.4512216411656285,,11:52:00,11:52:00,REJECTED,Rejected: duplicate,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,10,hotspot_10,unknown,6,14.970321114263815,,11:52:00,11:52:00,REJECTED,Rejected: duplicate,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,8,hotspot_8,unknown,7,8.2122031841074,,11:52:00,11:52:00,REJECTED,Rejected: duplicate,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,292,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,18,15.173297692233543,09:00:00 - 17:30:00,12:08:00,14:08:00,SELECTED,,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,303,"Chennai International Airport|Chennai Domestic Airport|Chennai Central|Chennai Egmore Station|Chennai Koyembedu|ECR Beach, Chennai, Tamil Nadu",unknown,0,3.326808423481233,06:00:00 - 00:00:00,14:29:00,20:29:00,REJECTED,Rejected: optional closed spot skipped; Rejected: closed at visit time,false,false,false
AP-Telangana-Tirupati-Hyderabad,1,DVI202604204,3,Hyderabad,Hyderabad,1080,300,hotspot_300,unknown,0,3.403875338193551,,14:08:00,14:08:00,REJECTED,Rejected: duplicate,false,false,false
